"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2240","LMNB1",1.77457841036588,5.07143996851365,22.5537343082396,7.28179231706476e-110,8.62514751094923e-109,239.49590258253
"7491","POC1A",1.47504773405531,2.95197445317098,22.5389141387873,1.00114350917471e-109,1.17744551079038e-108,239.433263168286
"6870","TPX2",3.18762194074952,5.11805306779182,22.5406956737351,9.63564139993062e-110,1.13592746527157e-108,239.41106125394
"1323","FANCA",2.08146052780037,3.44146997765807,22.4998063057727,2.31709200308799e-109,2.70810127860909e-108,238.602281237974
"1406","FOXM1",3.26729102140586,4.7434947469609,22.4949908677099,2.56908910059113e-109,2.99793860724207e-108,238.47265321257
"7084","BOP1",1.47653943643967,4.07545682776314,22.4706346538481,4.32936771149729e-109,5.03634066594086e-108,237.835586522483
"12610","RMI2",1.85684692808125,3.39923768076714,22.4061311151163,1.72025311975058e-108,1.98266461259389e-107,236.582702551841
"2470","MSH5",1.28841252332658,3.29478807607942,22.3783802165023,3.11094055085164e-108,3.57173220573604e-107,235.949427262684
"11857","PSRC1",1.76754516583779,2.96996039271663,22.3611958999525,4.48824570154243e-108,5.1333452366265e-107,235.656403753412
"14216","RELL2",1.37369399790366,1.72064692670291,22.3535675651278,5.28087111341573e-108,6.02607413094579e-107,235.527248738451
"6341","PLK4",1.80844646939722,2.66300915653508,22.3382268065604,7.32278683204138e-108,8.34340373247061e-107,235.187006109349
"3717","STIL",1.97490529567256,3.16622022801781,22.3301527809656,8.69685298554751e-108,9.89391031663807e-107,234.995700383381
"10829","KREMEN2",2.85533269505891,0.0203152609121769,22.3060792787404,1.45178004747112e-107,1.64037987236918e-106,234.414153884323
"5563","ECE2",1.39237292665976,3.49392375149953,22.2871856333308,2.16972626616114e-107,2.44237057500155e-106,234.010643259561
"1810","HMMR",2.69736052745654,2.82038338548489,22.2576336442715,4.06521969431527e-107,4.5520723523171e-106,233.494708732111
"13107","ADAMTS14",2.50970085213263,1.53528647523704,22.2493918824819,4.84254293349562e-107,5.41843248205643e-106,233.30354156674
"11711","GINS4",1.70316081930929,2.70023933284024,22.1777146730464,2.2124444362067e-106,2.44266928159795e-105,231.785391719824
"206","BIRC5",3.64484220345193,3.18450939774791,22.1302086948377,6.0410838710992e-106,6.625704890883e-105,230.805069820184
"543","SERPINH1",1.08612397748361,7.62488558116019,22.1536141754864,3.68374943601448e-106,4.05212437961593e-105,230.655559118313
"11553","GSG2",2.03866202937148,0.869370280155726,22.0761559749874,1.88994874056659e-105,2.05178760224065e-104,229.648690984727
"9336","C4orf21",1.29742129222246,1.98719458848511,22.0432006750281,3.78367710060901e-105,4.09578939400223e-104,228.971719012847
"2752","ORC1",2.32294582666192,2.03126882338898,22.0386865530253,4.16079306579681e-105,4.49750464337575e-104,228.883713836537
"2626","NEK2",3.38080469287839,2.7223119206114,21.993441796276,1.07726344639802e-104,1.15691752750283e-103,227.933108686898
"2149","KIFC1",2.8071850736588,3.93681039215375,21.9879378820862,1.20928271714475e-104,1.2968365196047e-103,227.779667532356
"13746","ADCK5",1.00023004326857,3.29855216137024,21.9577022430639,2.28102899912067e-104,2.4322304937167e-103,227.048271589612
"3957","STX1A",1.70913572931778,2.53679733573188,21.9365983929487,3.55052966488359e-104,3.77780396775665e-103,226.732428165216
"11937","RNFT2",1.96122671914833,1.73039385773766,21.9320961236,3.90182004377817e-104,4.14568379651431e-103,226.655054905591
"4241","TTK",3.05197762772409,2.6094459524723,21.9287830240558,4.18228980054276e-104,4.44052912818451e-103,226.585315841508
"12141","TICRR",2.51404884255529,2.2246575478753,21.9250196855012,4.52535738450237e-104,4.79796927513504e-103,226.507561743107
"5269","TRIP13",2.60451491036466,3.28071003241552,21.9184976185917,5.18773663974768e-104,5.49246568511149e-103,226.356597687302
"2148","KIF11",2.17322286586107,4.23396948417482,21.8702203492367,1.42434338919833e-103,1.49636075157352e-102,225.22767936044
"7200","NCAPH",2.88794270373456,2.92471559711604,21.8599810290374,1.76414657724524e-103,1.84815355711406e-102,225.153240063191
"9855","KIF15",2.70905171928508,2.26924800100589,21.8290063678579,3.36809826907954e-103,3.50394646073922e-102,224.50763533178
"431","BUB1",3.25643840908424,3.46114423718745,21.8222195678666,3.88037089662532e-103,4.03407565069596e-102,224.36533360774
"4627","CHAF1B",1.51731066242353,3.13536288518686,21.7938626079657,7.00810670720054e-103,7.240419636721e-102,223.696896857353
"5212","AURKB",3.37481716994408,2.70658834799122,21.7838146612117,8.63965894660837e-103,8.91374467870767e-102,223.567999666724
"9098","CDCA4",1.45215780325449,4.19516236745009,21.7790368466723,9.54342905141597e-103,9.83262387115585e-102,223.237421080114
"3952","AURKA",2.16830756216231,3.7615649863727,21.7539519516607,1.60848667287682e-102,1.65494914898468e-101,222.872806776736
"9107","ZWILCH",1.05542892573627,4.02057081892806,21.7603526271797,1.40796446440173e-102,1.44963168530282e-101,222.821890892219
"2894","PFKFB4",1.39568346584424,3.44773905205058,21.7289184399203,2.70664061751419e-102,2.77909016046755e-101,222.300625238618
"5652","ARHGAP11A",2.05730742195332,3.70559176779849,21.707194999799,4.2497979856374e-102,4.33676520226027e-101,221.89772646653
"6294","SLMO1",1.46020993108291,1.08291020779677,21.6948893720222,5.48633120115967e-102,5.57578225335249e-101,221.728464812343
"281","ASNS",1.29573450130032,4.85107029917667,21.7034272789636,4.59551035694755e-102,4.67997514907661e-101,221.522481261931
"13441","ESCO2",2.34766451648335,1.63410550920806,21.616772876954,2.7671872666184e-101,2.78393554193755e-100,220.113876602576
"10386","CLSPN",2.630636163912,1.4900995082111,21.6141590928974,2.92087636906794e-101,2.93658000546078e-100,220.052384395007
"11009","SHCBP1",2.16075357873605,2.6622082972458,21.5709996156735,7.12460340360738e-101,7.12936902461314e-100,219.166622414703
"5163","CCNB2",3.18898731659993,3.58965636619104,21.5647397036687,8.10717281570956e-101,8.09634881996095e-100,219.038672426361
"549","CCNA2",2.65318858841144,3.77109781915834,21.5660949383046,7.88357975084967e-101,7.87831349851109e-100,219.03105556239
"616","CDK1",2.41990136598119,4.37157310755283,21.5290383953954,1.6927190482159e-100,1.67813631287673e-99,218.174714679435
"12896","IQGAP3",3.40727990443567,3.73447093241729,21.4824034688548,4.42070139483771e-100,4.35663325868065e-99,217.352041395908
"1751","HELLS",1.89239965284997,2.36957133509616,21.4350196185256,1.17018245361447e-99,1.14492671720552e-98,216.381397177869
"9169","CDCA8",2.57208219024662,3.51105073843929,21.4335935375293,1.20493625319269e-99,1.17585429535307e-98,216.326856305663
"6383","MTHFD2",1.4823558324365,5.56169496313016,21.4338239008476,1.19925330077998e-99,1.17107241381648e-98,215.885951066812
"623","CDC25A",1.80400050428515,2.51726857135935,21.3934971496113,2.74172914248156e-99,2.65993955716758e-98,215.52550685631
"1802","HMGB3",1.33947480653993,5.61755669291447,21.4157223652019,1.73853201781248e-99,1.69325774651528e-98,215.495210094071
"3858","SOX4",1.15015330360995,6.93841385938313,21.4067350511117,2.09029392355039e-99,2.03321177479284e-98,215.164294453819
"12338","MAFG-AS1",1.28960320174263,1.93221625445047,21.3482923309228,6.91590052491114e-99,6.67065582544621e-98,214.60758982431
"14256","TRIM59",1.58970712012086,3.07729622531792,21.3422032397507,7.83277326218616e-99,7.55014742282893e-98,214.419555640546
"1173","CELSR3",2.52928154811173,2.88937618314977,21.311189035025,1.47598714142278e-98,1.41543382280031e-97,213.859094718766
"1133","E2F2",2.38708583469422,2.28215382639412,21.3057993432523,1.64764805472537e-98,1.57802912283556e-97,213.757664286312
"5876","KIF20A",3.38988237012021,3.43307459785019,21.2468883090594,5.47545484913082e-98,5.18763803312204e-97,212.558769299966
"726","CKS1B",1.1496440527739,4.94096772248386,21.2228243600606,8.93486246745887e-98,8.44381190860295e-97,211.647581365424
"10965","E2F8",2.66582616803863,1.53590539657547,21.1806393423572,2.10559197257247e-97,1.97490005703349e-96,211.212818101533
"6522","KIF2C",3.06237064887324,3.65012207074259,21.1734568643686,2.43608904560769e-97,2.28202204898504e-96,211.053374891685
"5622","DLGAP5",3.52005493710997,2.73194930522554,21.1435909532666,4.46451585799123e-97,4.15613921814243e-96,210.471551783006
"13958","CNIH2",2.33284034192882,0.386460637784898,21.1225655999282,6.83563650253294e-97,6.34374206438541e-96,210.017338221272
"6266","SPAG5",1.70046209261542,4.48575833916677,21.0748616812541,1.79436586373269e-96,1.65497616038478e-95,208.830545198197
"10709","AUNIP",1.7085990897574,1.0306894849927,21.0330991961546,4.16997609461986e-96,3.83186992478582e-95,208.246103901137
"4304","UCK2",1.14095954274859,4.05635344737741,21.03982824733,3.64057497610123e-96,3.34744939412873e-95,208.111419022113
"1166","EFNA3",1.81212137152942,3.09570260324011,21.024161239386,4.99374372691312e-96,4.58040503707053e-95,208.006311860175
"4139","TK1",2.11445043044949,5.02780062182391,21.0269016048991,4.72525267157843e-96,4.33679631698241e-95,207.832131446197
"9075","PARPBP",1.63208612827674,2.33145679117898,21.0089858727601,6.78088938445515e-96,6.20441010345254e-95,207.742977892317
"6640","WDHD1",1.5752504271372,3.16569481186399,20.9806266784261,1.20043209690741e-95,1.0936945292165e-94,207.098323456424
"9573","DEPDC1B",2.29522432043934,2.15423680547054,20.9706939022784,1.46603748784524e-95,1.3340584439273e-94,206.99648226113
"9446","DEPDC1",2.85223509364503,2.39442166280021,20.9458402419079,2.41651604385532e-95,2.1962989074165e-94,206.499759792208
"3736","SLC2A1",1.77057447628082,6.9304424725558,20.8445104156268,1.84360489432606e-94,1.6525062444049e-93,203.841192457927
"2993","PLK1",3.14534870517525,3.89890677639872,20.7638653838853,9.23031878554807e-94,8.21937910903566e-93,202.837041851267
"11469","FAM110A",1.10850597096631,4.16275669596927,20.7570220431175,1.05794954549202e-93,9.4039959599291e-93,202.422078261667
"12801","ANKRD13B",1.65880459244046,3.00439123672776,20.7360296435568,1.60731804481481e-93,1.42365174366072e-92,202.245051038942
"13340","SGOL2",1.44301430938944,2.90337759029002,20.6845828267989,4.47236349345069e-93,3.93105510352658e-92,201.215634366295
"1146","ECT2",1.76364408288042,4.90073728183953,20.6722707301109,5.71148032256706e-93,5.00842588661215e-92,200.7036557671
"11295","ARHGAP39",1.2814685604727,3.88120639411064,20.6556588104973,7.94258234957091e-93,6.94453722674347e-92,200.481013429892
"3316","PYCR1",2.13352619894466,5.4547927040854,20.6113936151057,1.91013285499286e-92,1.65559603190575e-91,199.4726122803
"11279","REEP4",1.03843326254281,4.75287387860292,20.6108099254655,1.93234147527951e-92,1.67387541807652e-91,199.412482593665
"7010","MAPK8IP3",1.00372239514334,5.66704189383269,20.5756271632276,3.87659425366987e-92,3.34258501642082e-91,198.565150149316
"1192","EIF4EBP1",1.20174360320669,5.21258330674554,20.5577952189726,5.51468807511549e-92,4.74409048900102e-91,198.319194289613
"6065","NPM3",1.02320023431611,4.20749272902599,20.5502104156553,6.40608479662233e-92,5.4982804680132e-91,198.309416864951
"4223","TRPM2",1.71391549207069,3.33560804330446,20.5349982468468,8.65038049502809e-92,7.39906759323157e-91,198.246018673083
"11441","KIF18A",2.08897361829681,2.06300915266415,20.5222023107602,1.11350078675771e-91,9.48631649766253e-91,198.098853291641
"8757","ANLN",3.2545520077357,4.39083916369637,20.4838574068364,2.37090949036404e-91,2.0004966709445e-90,197.275188772349
"5828","SMC4",1.10722878480889,5.9819606474788,20.5055860466834,1.54522294754978e-91,1.3126936567487e-90,197.161884565672
"14099","C14orf80",1.12442477014124,3.32573813382225,20.4825635495874,2.43209394398349e-91,2.050965355242e-90,197.154515190574
"7424","RAB3GAP2",1.02676986932356,-0.887201648884656,20.466315369985,3.34876164379591e-91,2.81285649250388e-90,196.983144605903
"3732","SLC1A4",1.141723284849,5.6799016903361,20.4738197552591,2.88896707206607e-91,2.43076194590036e-90,196.579002561232
"13701","RPL22L1",1.01498624904607,4.79660001708478,20.4377542036747,5.87227464559645e-91,4.91326782427981e-90,195.997093119323
"1809","HMGA1",1.43014089301841,6.9238008145295,20.4330998537942,6.43467478661258e-91,5.38081245431661e-90,195.683918965544
"14148","TMEM145",2.48739034788229,-1.13272567818173,20.317053562886,6.25449372294118e-90,5.12978213241229e-89,194.006079552828
"4514","ZP3",1.2463197457198,2.89046243234708,20.2609721417809,1.86919594738499e-89,1.51561904460051e-88,192.887984048056
"10617","NT5DC2",1.0577353220836,5.69308173378087,20.2778083975837,1.34599066236674e-89,1.09316071167244e-88,192.73001284153
"674","CENPE",2.39611452861448,2.86420646038301,20.2438383283344,2.6102181399298e-89,2.10960904232035e-88,192.64847532505
"10152","KIAA1524",1.69105841452794,2.74338549601219,20.2224391890165,3.95952536611354e-89,3.19323447315679e-88,192.19667850265
"6666","CHEK2",1.2101204625716,3.26014150128217,20.2137281917396,4.69093415371679e-89,3.7790185750998e-88,191.926071890983
"12774","CCDC78",1.98757595656173,0.696639032231551,20.1675491741841,1.15088225450029e-88,9.25158437792816e-88,191.191514550984
"4676","HIST2H4A",1.03014113157966,-3.50468630717694,20.1084975137815,3.61629368195534e-88,2.87917793943863e-87,189.906803494105
"4677","HIST2H4A",1.03014113157966,-3.50468630717694,20.1084975137815,3.61629368195534e-88,2.87917793943863e-87,189.906803494105
"3553","RRM2",2.99423781534092,4.67123226212078,20.1000060206206,4.26240564749745e-88,3.38818217250594e-87,189.754220296418
"13432","NSUN5P2",1.22773737931696,2.65513660477127,20.018476010714,2.05921092264159e-87,1.62135765277464e-86,188.232255155165
"14037","NSUN5P2",1.22773737931696,2.65513660477127,20.018476010714,2.05921092264159e-87,1.62135765277464e-86,188.232255155165
"11536","ATAD3B",1.12016726376091,4.0451108327475,20.0136651475538,2.25935716208093e-87,1.77801068620361e-86,187.921722053156
"5362","HOMER3",1.13470357166561,4.83667546973419,19.9811327396202,4.22828239773487e-87,3.31178558482271e-86,187.136951096113
"14619","C4orf48",2.0453363885922,1.30281158850713,19.9463597635512,8.25352641481017e-87,6.4375784757852e-86,186.944324204236
"6563","UBE2C",3.8419155508243,3.97082142798003,19.8887977966162,2.49150869151581e-86,1.9282446986589e-85,185.825428997962
"9187","CEP55",3.05544837574971,3.25024339753993,19.8662132440358,3.8403805679144e-86,2.96450429803919e-85,185.395186533267
"6695","NXPH4",2.96816868265881,1.8126885644347,19.8118697609473,1.0857478256763e-85,8.32963460108588e-85,184.380287978923
"11574","BRIP1",1.94839917910999,1.37109124110781,19.8006038610739,1.34634651271191e-85,1.03183113884069e-84,184.166079872539
"11123","WDR76",1.24425911165848,2.93890612286068,19.7679046471808,2.51220081225587e-85,1.91162381237781e-84,183.409986714488
"14033","ASPM",3.20877937557209,3.42920798267991,19.7519669698208,3.40362246105675e-85,2.58336844329828e-84,183.222637560515
"11174","TRIM46",1.74212843688047,0.917471169170682,19.684109405607,1.23703037846845e-84,9.29014782223296e-84,181.959894498111
"10784","CCDC28B",1.24003333664176,2.42396700875403,19.6826013126534,1.27296260204719e-84,9.55520347547714e-84,181.851066457994
"10338","FKBP10",1.30749349556524,6.3714853068711,19.7130268410358,7.14112345953153e-85,5.38735284692847e-84,181.833259321434
"11274","PABPC1L",1.63102120528737,3.55844376949114,19.6268489442063,3.66368494085074e-84,2.73633183799935e-83,180.706864768022
"13325","FBXO41",1.74268192647612,3.50367276177283,19.576156270507,9.55688039896618e-84,7.06727290007583e-83,179.770490451719
"622","CDC20",3.16200969076262,4.13361270128337,19.5679691854183,1.11550961843548e-83,8.245071092784e-83,179.689682290462
"14368","KIF24",1.1143600497574,2.50869056089488,19.548126949169,1.62228946431822e-83,1.19730884983723e-82,179.295470535537
"11861","CBX2",2.16366677241931,3.03119445883035,19.520460358163,2.73318730100669e-83,2.01024985364111e-82,178.81809805935
"10213","TRIB3",1.3130631290401,4.77669619411225,19.5186913902441,2.8258174871031e-83,2.07633740702664e-82,178.428361662887
"5493","ISG15",1.53300905083631,5.6020653074192,19.4742365844786,6.52382793133261e-83,4.76312668876212e-82,177.46812331565
"2249","LOXL2",1.50159010536642,5.13840834453822,19.4621313312162,8.19057860647343e-83,5.971299023043e-82,177.297604345038
"13861","ZBTB12",1.10823961825277,2.56973043522564,19.4030543190829,2.48160864254981e-82,1.79520625205731e-81,176.57198935054
"1075","DNMT3B",1.58524047037116,2.20916714314792,19.3916359617883,3.07344941759417e-82,2.21691433400235e-81,176.431548411435
"14951","C17orf96",1.39378231077898,2.87522509559655,19.3847095679295,3.49905229283796e-82,2.51904823391992e-81,176.236790432617
"6627","PTP4A3",1.08601315050362,5.00741878899652,19.3943232662659,2.92259296881198e-82,2.1091167782647e-81,175.990342590775
"11091","ATAD5",1.43260179411456,1.94826994059017,19.3564243632,5.93976027294663e-82,4.26181360591279e-81,175.785140940488
"9931","SALL4",2.09367576855317,-0.0430034524593086,19.3055778353376,1.5350463251622e-81,1.09667110909391e-80,174.863157955016
"5088","RHBDL1",1.47860818172212,0.941785295013587,19.2491311298498,4.39257313280494e-81,3.11730996521641e-80,173.82556240975
"9607","CENPN",1.0756182345378,4.19562094673178,19.2635995316809,3.35584236786592e-81,2.38609324255105e-80,173.724297757572
"12104","SAPCD2",2.49375418469621,3.92381453495073,19.2466432628432,4.6006055481095e-81,3.2633977714423e-80,173.647547077199
"14229","ATG9B",1.76297868157134,0.754868236161332,18.9907109910485,5.2158435267616e-79,3.58259959413928e-78,169.076546874888
"4623","DPF1",2.51874854026755,-1.46640032267319,18.9911276932763,5.17606947443764e-79,3.55854776367588e-78,169.02227309181
"14820","KIAA0895L",1.03801083954286,3.98739587315501,18.9816238396494,6.16318552561291e-79,4.22553874716632e-78,168.545630931804
"12598","ARHGAP33",1.4259790258278,3.31258663319934,18.9393052877721,1.33943942725653e-78,9.11233007355967e-78,167.950363503934
"1659","GRIN2D",2.31996137347854,1.84986767984716,18.9171287960094,2.01051656489969e-78,1.36219781752262e-77,167.727806476126
"417","BRCA1",1.19664664452648,3.70314864025391,18.9312109109819,1.55355002943199e-78,1.05449675318977e-77,167.711424809742
"4254","TNFRSF4",1.39091530429237,1.29500191447282,18.8465081312848,7.30682022811622e-78,4.91060335186966e-77,166.436124156709
"2763","OTX1",2.50909625991206,-0.546873206876586,18.8358362058499,8.8766376298926e-78,5.96025578739646e-77,166.233867994604
"11878","FOXD2-AS1",1.26458241336333,1.454405831335,18.7976053005783,1.78101731712488e-77,1.18999638518036e-76,165.540645980527
"11399","DIAPH3",1.85363012035981,2.19950099699768,18.7640676680276,3.27713495966831e-77,2.18378347423777e-76,164.919470336417
"5391","KIF23",2.35808837027325,3.41210030294618,18.7502606465515,4.21107308136603e-77,2.80363388060685e-76,164.605272488909
"651","CDKN2A",3.28412261248322,2.70870150803667,18.740715264306,5.00766823151913e-77,3.32510948706286e-76,164.528297252313
"7683","CABYR",1.74608181226217,1.24209971403881,18.6481001857543,2.67821101810477e-76,1.75651191717875e-75,162.862712036073
"14567","IER5L",1.33755101038991,4.16341295478767,18.6075032719164,5.57179325378581e-76,3.63040187616009e-75,161.792617059294
"11124","ATAT1",1.05100950182826,3.66951336451747,18.5767750562648,9.69123268443367e-76,6.28438842475629e-75,161.274719488666
"7412","FJX1",1.43698681708974,3.15488936146018,18.5581903355426,1.35390112764084e-75,8.76053670826429e-75,161.086532470304
"11054","BORA",1.04380795759059,2.78434503857867,18.5420357724813,1.81008061544315e-75,1.16870116560334e-74,160.798067915596
"11584","WDR54",1.09595566901251,3.67115101608825,18.549423333293,1.58503692320205e-75,1.02428303978845e-74,160.77920335144
"12318","MEX3A",2.15420316032971,3.59667782261494,18.5322676463318,2.15726570667015e-75,1.39166429373805e-74,160.647170735946
"10221","HES4",1.44267893881522,2.09789341612924,18.5171472321317,2.8300340988543e-75,1.82174312043289e-74,160.467042121715
"3862","SOX11",2.85565760851063,-0.256344660018693,18.4815096224988,5.36156366935891e-75,3.43326886581611e-74,159.873282879209
"688","RCC1",1.41320753510394,4.81404455832732,18.473251636472,6.21617592258936e-75,3.97750178793571e-74,159.274126522651
"9894","NAT14",1.1759441265754,3.85923754005334,18.4340724309047,1.25285891288137e-74,7.98244009229356e-74,158.699629584428
"1470","IFI6",1.25764217637136,6.93385826712046,18.4108845254001,1.8956758677612e-74,1.2037058990538e-73,157.857638445851
"8731","TREM2",1.85642125675674,3.11588233967193,18.2896605387625,1.6392444358886e-73,1.02736056811451e-72,156.355210871206
"4408","ZIC2",3.06452299298105,-0.691646239364089,18.173178479054,1.2866521687356e-72,7.8983653854266e-72,154.413638119406
"12351","HIST3H2A",1.95738182210361,1.08596828968125,18.1599118816909,1.62569295898093e-72,9.96736338785027e-72,154.204664819535
"14483","CENPW",1.65163276379527,2.73534258233841,18.131588057151,2.67715034580456e-72,1.63670491104357e-71,153.601867527984
"6878","MAST1",2.05741886984515,0.187927727039787,18.0504878272971,1.11231492797496e-71,6.74239518740089e-71,152.299236540767
"1408","FOXS1",1.17715097966288,1.11099465088739,18.0441834385975,1.24223458792673e-71,7.5177303541197e-71,152.161833225068
"12184","C16orf93",1.06816678952588,1.31560343116645,18.0448898208847,1.22695570569052e-71,7.42827088511947e-71,152.16098781596
"13809","C11orf82",1.62714629684613,2.07341545706976,18.004645989417,2.48156007042215e-71,1.49694107473852e-70,151.446066231576
"12631","TLCD1",1.10423861749252,3.0892468517741,17.9979789804735,2.78830202075682e-71,1.67859147808942e-70,151.158063115323
"7714","SEZ6L2",2.00653098311483,5.38755759848629,17.9173475977346,1.13789238859073e-70,6.77122916997507e-70,149.45903301622
"13948","ASPHD1",2.17775311579847,1.81624202321018,17.8869090918455,1.93197376183295e-70,1.14555400226004e-69,149.440375471041
"3828","FSCN1",1.30620285517384,6.59697066665313,17.9087352314697,1.32186388005452e-70,7.85348834218253e-70,149.061967773207
"5058","HIST1H2BJ",1.37862176636178,0.527538527021198,17.8059838760111,7.86056822300394e-70,4.61877850024112e-69,148.059365226106
"14035","IL4I1",1.64015409792263,2.85290660249675,17.7997296464985,8.75886408007426e-70,5.13450652969871e-69,147.822522430051
"4988","CDK5R1",1.62931222964845,2.66377380677177,17.6992073323198,4.96198025291663e-69,2.87495060354891e-68,146.120220314395
"2081","ITPKA",1.89695968453015,0.539920263641256,17.6336585486493,1.52991110512074e-68,8.78935104938798e-68,145.114574391212
"7824","CPNE7",2.00291457685764,0.865715241319482,17.6024075385953,2.61343312182825e-68,1.49339035533043e-67,144.5787710755
"714","CHRNA5",1.6600675871746,1.17149998660425,17.6013164142611,2.66270909473582e-68,1.52096708886017e-67,144.547384596109
"2438","MMP14",1.04482157114746,7.87923613527339,17.5954463769103,2.94413987721376e-68,1.67979910614484e-67,143.609073112181
"2435","MMP11",3.60177380809435,5.04625308706256,17.5512347696242,6.26855853833133e-68,3.55757343450063e-67,143.505479221234
"12441","LINC00152",1.26826835893624,3.01025483876382,17.5298079417894,9.0355528762002e-68,5.10853632002853e-67,143.135620269626
"14744","LINC00152",1.26826835893624,3.01025483876382,17.5298079417894,9.0355528762002e-68,5.10853632002853e-67,143.135620269626
"2518","MYBL2",3.88552944932047,4.29967958290525,17.5065817321736,1.34236916879392e-67,7.56948464574331e-67,142.875249952047
"11417","NETO2",1.65556830223067,3.74056886330665,17.5161802471282,1.13985827292544e-67,6.43239523310623e-67,142.827750418992
"12539","RHPN1",1.58390450572126,4.0302902752998,17.519427528701,1.07848825617873e-67,6.09296990650823e-67,142.822668854685
"5293","LHX2",2.29141126166466,-1.69982232608014,17.498637983304,1.53681539028047e-67,8.6496456879593e-67,142.798319266579
"487","CACNB3",1.06839154664789,4.40973868385223,17.4673247585171,2.61796063293817e-67,1.46684236212565e-66,141.773354114112
"2776","P2RY11",1.27911153867332,2.6055306330858,17.4429067984973,3.96363872772541e-67,2.21667421931859e-66,141.735291762884
"11515","FAM57B",2.17027702158663,-1.81693335761178,17.4156686826954,6.29146354037993e-67,3.51064134890279e-66,141.401174141207
"8788","SMOX",1.19683215429403,4.11738943374634,17.4134415889344,6.53349073196361e-67,3.64297507827714e-66,140.964221400744
"10013","STRIP2",1.5990918842506,1.68903219081661,17.3859126912076,1.04141375955234e-66,5.77448103888175e-66,140.875690566641
"11100","MAP6D1",1.17537078374342,1.65679670659356,17.3443903367917,2.10115815517914e-66,1.15819182024613e-65,140.157799943754
"6426","NMU",2.86314656166845,-0.740947390809671,17.2993747603255,4.48921378874844e-66,2.45822248461481e-65,139.461289957824
"6255","SH2B2",1.08245110301583,1.38669762424255,17.2674592129264,7.681518313427e-66,4.18483299231128e-65,138.880857692696
"5550","ESPL1",2.13252255582136,3.1256178366298,17.1914509923994,2.75032566137227e-65,1.48591086652687e-64,137.542864039262
"5155","SLC16A3",1.30691490418534,5.76150211054947,17.2148792709316,1.85731571662255e-65,1.00635433251262e-64,137.338595764913
"6643","ADAMTS7",1.28527515961485,2.80531584590166,17.1445162052233,6.0297178185201e-65,3.23313901666884e-64,136.698118420746
"6595","CIT",1.35934418862581,4.57090863843925,17.1505141048777,5.45480914895416e-65,2.9280209855886e-64,136.485790849777
"1663","GRM4",2.18650801821393,-1.52754243074111,17.0517123163709,2.8301898720901e-64,1.49821799315173e-63,135.345592911441
"12516","CSMD2",1.69406076771875,0.115909389148851,17.02852820335,4.15949643014255e-64,2.19569748041399e-63,134.969550616731
"14611","SH2D5",1.89268314950652,-0.769267501991538,16.9577234141782,1.34409996562187e-63,7.03313588167303e-63,133.809888566992
"12606","CTHRC1",2.79644370757591,3.94861284661189,16.9554910010177,1.39463288488662e-63,7.28990494685668e-63,133.58517913501
"4612","SLC7A5",1.5688047325005,6.22600246871468,16.9361407540447,1.92003193682417e-63,9.99432072891077e-63,132.691153451442
"3883","SPP1",2.16221575413025,6.93472574664202,16.9266953333742,2.24403980589829e-63,1.16686949934787e-62,132.5077717061
"6318","DLL3",2.70738707936776,-1.492833473566,16.8648888604694,6.21297064852766e-63,3.20835488097942e-62,132.272512809175
"773","COL1A1",1.84251981558992,9.70687627323362,16.8733728199242,5.40356467052051e-63,2.79327323673072e-62,131.528670958489
"10261","ARHGAP22",1.1872551414205,2.04945674532989,16.8113514764485,1.49682709027009e-62,7.67656265699024e-62,131.28939331825
"893","CST1",3.61048198593253,0.00382908286561791,16.7731512065582,2.79866852544229e-62,1.42894474882651e-61,130.790667157934
"4522","LRP8",1.66280079444383,2.89412595347204,16.7152525503319,7.20729741012553e-62,3.65371634210362e-61,129.671673391203
"10708","LRFN4",1.33708954063609,4.01306227766688,16.6626522968219,1.69763201979901e-61,8.53953430268767e-61,128.579451593767
"2516","MYBL1",1.02756376467187,2.24556277283053,16.6429914416788,2.336863757472e-61,1.17195715091455e-60,128.522032994786
"3441","RNASE2",1.27166880388606,-1.1155850518077,16.5751052075566,7.02544175122192e-61,3.48476818959814e-60,127.594773117927
"13512","ZNF296",1.20803828969043,1.39589119982075,16.5203736932811,1.70116272348663e-60,8.37426598991775e-60,126.644881726457
"12187","SPOCD1",1.93404786997302,1.00718580955657,16.5091510400149,2.03869482525368e-60,1.00226337777834e-59,126.510956289259
"8068","HILPDA",1.29762029495085,4.11398250534289,16.5262767032787,1.54660540695684e-60,7.61844481003436e-60,126.361839694
"7504","OLFML2B",1.3734454297314,4.50645175781705,16.5064358352869,2.12991700598991e-60,1.04642227946171e-59,125.947457832828
"113","ACAN",1.98920073676098,1.36503244445877,16.462734705283,4.30458681947856e-60,2.10446466730063e-59,125.757273315362
"9372","HES6",1.86733942389048,3.29960497440199,16.4657833624263,4.09863470165489e-60,2.00508747994627e-59,125.636034230864
"920","CTRL",1.00663414367505,-0.954827214218812,16.4303892886581,7.23783092580972e-60,3.52467287272505e-59,125.275665406904
"1053","DLX5",2.01950662783821,0.136889871299888,16.4266187492161,7.68933362539137e-60,3.7421090122269e-59,125.212515039517
"4783","PPFIA3",1.05061054247528,3.48361652124219,16.4398747926078,6.21541879115447e-60,3.02875130669938e-59,125.061124113018
