"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"5346","ABCG2",-1.5557071185393,2.2679511159308,-28.2038638030308,2.30455185739439e-168,9.12066026101061e-167,373.927517401023
"5360","ITM2A",-1.56342562487325,3.68861026930922,-28.1929082913681,3.06815924987989e-168,1.21107288596842e-166,373.452723963003
"4347","VIPR1",-1.80291798521402,2.35715632658771,-28.1659225290127,6.20668166137279e-168,2.43705925601409e-166,372.903476667038
"1884","HSD11B1",-2.04781374509396,0.868322253523166,-28.1538300209907,8.50925026346178e-168,3.3237175963809e-166,372.747898747129
"13378","SHISA3",-2.26684968127123,-0.826970751066751,-28.1523288670849,8.84909444813771e-168,3.42959722653213e-166,372.726959162526
"10974","ECHDC3",-1.76334160393353,2.94873396497344,-28.1598852937091,7.26573283312437e-168,2.84542835559007e-166,372.659706175212
"2822","SERPINA5",-2.65617516886832,1.29403301936821,-28.1275101936083,1.69033950155758e-167,6.46738591900292e-166,371.958409748429
"1562","GPC3",-2.03549715528081,2.62277696195747,-28.107711976954,2.83165789674159e-167,1.08018230306355e-165,371.307585512393
"4110","TGFBR2",-1.32173094519371,6.63058678634582,-28.1076309074249,2.83764468652391e-167,1.08018230306355e-165,371.124215036423
"1959","IGF1",-1.69288370046362,2.84064754002193,-28.0873825764291,4.80817142793682e-167,1.8256407249222e-165,370.798211441218
"12315","TMEM132C",-2.56669059731521,-1.29089777029967,-28.0740461640016,6.80372868714508e-167,2.57029750403259e-165,370.684509534182
"13621","CYS1",-1.9129717076913,2.11859173107724,-28.0603489462456,9.71694194329028e-167,3.62507360278361e-165,370.157600219235
"3619","SCNN1G",-2.56042923877121,0.192156544407559,-28.0409439295523,1.60954164017169e-166,5.96008488538824e-165,369.789537632158
"4156","TSPAN8",-2.79620396221975,1.38128637833173,-28.0442682515577,1.47626509096938e-166,5.49376262709005e-165,369.761737675583
"4167","CLDN5",-1.40927631575929,3.75648592437353,-28.0427657360541,1.53508013891214e-166,5.69846126008079e-165,369.548385481134
"1247","EPHX2",-1.58301648647538,4.44695354301281,-27.9897144764424,6.09117748395985e-166,2.2171293226287e-164,368.108532364505
"1117","DUSP1",-1.78632159865639,7.47650264640986,-27.9610048953235,1.28299753048983e-165,4.62497423039226e-164,367.323025721022
"2992","PLIN1",-2.24117888072256,-0.357861463085191,-27.93938318011,2.24745896550115e-165,8.04353735021464e-164,367.210021336671
"3658","SELE",-1.95094291270986,0.931482773048037,-27.917568049975,3.95524398441741e-165,1.40547387189749e-163,366.602564968907
"174","ANK2",-1.95347695636258,3.35575421701943,-27.9287990576443,2.95674081147138e-165,1.0556764329263e-163,366.600012497488
"815","COX7A1",-1.42974324710113,2.36239994290459,-27.9124546505687,4.51533307772404e-165,1.60069627589459e-163,366.343391973247
"227","AQP2",-2.66050774794126,-3.40334619868322,-27.8008353891639,8.09040760113376e-164,2.81470924913863e-162,363.43521630339
"2539","MYLK",-1.86775433617693,6.33697564734991,-27.798064161888,8.69024109038137e-164,3.01638066617414e-162,363.110337224427
"14494","SLC16A12",-2.38102720192154,-0.456624123377379,-27.647186856565,4.22826832260545e-162,1.42465977716616e-160,359.689240439491
"9277","TMEM100",-2.01697052586953,0.98512558201044,-27.6051667021208,1.24349230084327e-161,4.16166550796763e-160,358.559070268712
"5291","SLIT2",-1.84602854605598,2.09186232950655,-27.5925476568507,1.71875285337857e-161,5.72662420635712e-160,358.106102331922
"10285","NTN4",-1.72218739068609,4.84473528905269,-27.6016482373439,1.36095162534198e-161,4.54460632033839e-160,358.085379556091
"2800","PARK2",-1.45387865882482,1.055749480274,-27.5774818188842,2.52911183388107e-161,8.35221038297147e-160,357.87672812193
"3321","PYGM",-1.84568266613761,0.375854853662145,-27.5667744726749,3.32770088541492e-161,1.09411879661115e-159,357.621799782133
"2083","ITPR1",-1.50218118965783,4.72370236714837,-27.5814921853092,2.28202909352483e-161,7.55291045113527e-160,357.580079692476
"7158","SYNE1",-1.58064497589362,5.4281332471386,-27.5479514032413,5.38958529902248e-161,1.76429313070845e-159,356.697095105204
"2313","MAN1A1",-1.54372376508367,4.91593099648925,-27.5076433124893,1.5121026957252e-160,4.91377611217885e-159,355.682062907112
"12253","NEXN",-1.40464349406236,3.0544193091693,-27.4674886202937,4.22031340152724e-160,1.35484739242162e-158,354.829144267453
"14168","SYPL2",-1.69567525321219,0.560621495383197,-27.4509714404093,6.43491564780852e-160,2.052587166124e-158,354.669291000786
"1387","FHL1",-2.26515744783895,5.71982411604945,-27.4567892526818,5.5465904340513e-160,1.77301266866255e-158,354.36374434173
"2184","LAMA2",-1.62752075359604,3.46983567492944,-27.4329405423651,1.01958311910752e-159,3.2384211171653e-158,353.880981061922
"14684","PLIN5",-1.85422965918652,1.04466035429239,-27.421028646519,1.3816854698964e-159,4.36076258009496e-158,353.873699611871
"7831","CPAMD8",-1.70126614322308,2.4953755726174,-27.4225502900448,1.3290819526432e-159,4.20360803626685e-158,353.719796963902
"1438","FOS",-1.99383294242152,7.53454692136978,-27.2798862296733,5.01838989136449e-158,1.57060905386638e-156,349.867540303107
"3665","SEPP1",-1.78946363434899,7.69249180666312,-27.2540698042395,9.6646714536532e-158,3.01844436214304e-156,349.212973144892
"3251","PTGER3",-2.05635790574165,1.5376977859965,-27.2324507063039,1.67246535311771e-157,5.21251701721685e-156,348.978673200519
"235","ABCC6",-2.02141556302766,1.67784894275012,-27.1852771643709,5.52699397636958e-157,1.70834359269605e-155,347.807177930675
"2554","PPP1R12B",-1.43448463409812,5.59068400687312,-27.1832087635365,5.8241628734699e-157,1.79648405334247e-155,347.421379794852
"1309","F8",-1.14150056021449,3.70936052695863,-27.1742483269109,7.30713274444846e-157,2.2400554478883e-155,347.327772716096
"5137","USP2",-1.5007433927806,2.31210276299762,-27.0913172087069,5.94554606831621e-156,1.80051354619454e-154,345.390123825897
"780","COL4A4",-1.73907532993968,1.97927548658615,-27.0644911080669,1.17000054798305e-155,3.52177227320452e-154,344.727780411002
"7967","KLF15",-1.85097290727894,2.25829516930105,-27.0633149536614,1.20523054190331e-155,3.62053190901075e-154,344.66171932662
"1116","ECM2",-1.37462973718055,3.06036923215368,-27.0530232558072,1.5623882725898e-155,4.68403377914699e-154,344.330323837722
"2741","OMD",-2.02712412467972,0.167705396205469,-27.0288529439937,2.87320896682987e-155,8.54536901466696e-154,343.98727049597
"2058","ITGA9",-1.48533479340442,2.45448501485784,-27.0346334753728,2.48375986411986e-155,7.40180230422969e-154,343.945151523015
"26","ACADSB",-1.36236211961541,5.14861402179009,-27.0367143907943,2.35686578528119e-155,7.03766709537056e-154,343.739015050062
"7259","CBX7",-1.25235344966143,5.33075031095665,-27.0208455696598,3.51539756837683e-155,1.04139302223599e-153,343.336031762683
"943","CYP1A2",-2.39718639844279,-3.8472227082329,-27.0039483725141,5.37985335423702e-155,1.59056533951355e-153,343.106111440574
"11462","ARHGAP24",-1.33372498273585,3.59579739859619,-26.8744636856173,1.39180650078247e-153,4.05086094391164e-152,339.782753054524
"5402","ADAMTS1",-1.54266281308873,5.45732952190229,-26.8310642725061,4.12860036826697e-153,1.19235253878907e-151,338.569850260258
"7814","PDE7B",-1.26704232301734,2.06126012270591,-26.7532504080928,2.88962068356256e-152,8.23404293830398e-151,336.977165998675
"472","CA3",-1.87785973747122,-0.207115017331518,-26.7403007098227,3.99269301277456e-152,1.13340962943278e-150,336.783797719318
"14728","GIMAP6",-1.16466093998192,3.92327652257709,-26.7293988001779,5.24130684963221e-152,1.47943302774524e-150,336.1377028102
"6069","KLF2",-1.21204751890295,4.11968252297037,-26.715804184468,7.35771986532787e-152,2.0729094008532e-150,335.776704094025
"11159","SEMA6D",-1.54155962923187,2.6253290644023,-26.7008769691289,1.06760797835248e-151,2.98531128152393e-150,335.553569610286
"8152","G0S2",-1.63546011359695,2.8897583293253,-26.689245804967,1.42668677561943e-151,3.98194667225125e-150,335.225056867159
"3159","MAPK4",-2.30033710261956,0.283853513777803,-26.6709985766993,2.24788670826844e-151,6.22747873253627e-150,335.02077703961
"8959","PALMD",-1.21195359359388,3.85125605044128,-26.6802867335925,1.7835513948004e-151,4.96870183728379e-150,334.919099418871
"13105","TMEM37",-1.56300325470751,3.61238820709896,-26.6543999761871,3.39844249045196e-151,9.3975415262775e-150,334.273565365665
"1675","GSTA2",-3.06678079927267,0.348737503498274,-26.6011232876777,1.27876025353355e-150,3.51013823722236e-149,333.257839426595
"1676","GSTA2",-3.06678079927267,0.348737503498274,-26.6011232876777,1.27876025353355e-150,3.51013823722236e-149,333.257839426595
"4401","ZFP36",-1.50178677635649,7.34482189225118,-26.6136194977423,9.37326460446674e-151,2.58715938160189e-149,333.147254525772
"1231","EPAS1",-1.24349852355333,7.67276654315855,-26.5989855763693,1.34852974587259e-150,3.69487271030293e-149,332.784357377254
"9056","ACSM5",-2.36139883784621,-0.348191292991602,-26.5752372670918,2.43252998837311e-150,6.61648156837486e-149,332.685141782225
"724","CKMT2",-2.06257345289456,-0.285640677468261,-26.5174500656931,1.02010138560567e-149,2.74473322457928e-148,331.254224015857
"6071","CITED2",-1.25665055104134,5.82775245168278,-26.4920815378268,1.91244022880054e-149,5.11808690927659e-148,330.13839062332
"8086","PDZRN4",-2.18980565749567,-0.925465234734873,-26.4335006773217,8.14717769866998e-149,2.16486284852758e-147,329.179448202031
"6277","TXNIP",-1.26166174668578,8.74748534366116,-26.408979090596,1.49320890781543e-148,3.9467147104097e-147,328.090427661033
"6675","PALM2-AKAP2",-1.78733804277125,4.28861961658649,-26.3665524169622,4.25455673275331e-148,1.11467896185621e-146,327.08676088217
"14725","PALM2-AKAP2",-1.78733804277125,4.28861961658649,-26.3665524169622,4.25455673275331e-148,1.11467896185621e-146,327.08676088217
"5594","STARD8",-1.10691572770041,3.15308125654815,-26.3355391699993,9.13813331746967e-148,2.36926298837688e-146,326.488515986194
"10488","HHIP",-2.29046410995299,-1.21285406970642,-26.3021056299299,2.08157262300879e-147,5.33224767811842e-146,325.938233574343
"2320","MAOB",-2.21670589779416,4.30914569564117,-26.2812032877258,3.48111858782299e-147,8.9021425767234e-146,324.972551750322
"681","CFL2",-1.10910579761987,4.86469183753245,-26.2808902215968,3.50802393125991e-147,8.95563788594679e-146,324.971455797168
"1327","ACSL1",-1.38617927041506,6.49497567262765,-26.2405474080945,9.45493826121719e-147,2.3973877353866e-145,323.939551925498
"7475","FAM149A",-1.49532100214978,2.39902042885659,-26.1981910347885,2.67380460974673e-146,6.68898276953362e-145,323.199253296889
"3442","RNASE4",-1.61410806205786,4.74985007844646,-26.1925681638754,3.06913208778035e-146,7.65236933886567e-145,322.793837939417
"1639","GPX3",-2.47092165559503,7.11422723814927,-26.0537369221901,9.16409939440815e-145,2.22918580390806e-143,319.379423301199
"1813","NR4A1",-1.7733808238828,6.29159020722409,-26.0049322502572,3.01314736577662e-144,7.25872537713658e-143,318.185801834523
"7494","PAMR1",-1.36790919879965,2.51643117352502,-25.986022045952,4.77625721145125e-144,1.14141865628292e-142,318.01394460798
"7464","METTL7A",-1.66816395429197,6.44000574772447,-25.988748953155,4.46935865621921e-144,1.0732199919268e-142,317.791923197273
"14218","RNF180",-1.46907658747789,2.09490440342443,-25.9571535518008,9.64425156088298e-144,2.29742043552244e-142,317.361528365392
"12624","CYYR1",-1.12686428505108,3.55924433874265,-25.9055983955285,3.37711706742833e-143,7.93118859163702e-142,315.930804913276
"6087","DLC1",-1.31285376569329,4.9077973993453,-25.8956903132858,4.29575854020357e-143,1.00728131287532e-141,315.563395843838
"13087","TCEAL2",-2.25937336869751,0.0504931586776166,-25.8632672551558,9.43497227368197e-143,2.18832845293461e-141,315.228373966908
"5973","RCAN2",-1.36003385787215,3.70957137588968,-25.8639117184069,9.28864516512726e-143,2.15773496382459e-141,314.885968270853
"3752","SLC6A4",-2.18006126757143,-2.07729473170667,-25.8402904308925,1.64688702616115e-142,3.81384363953109e-141,314.648520625632
"1534","GDF10",-2.16287592243169,-1.24962577903842,-25.83000015443,2.11324364560495e-142,4.88626351441268e-141,314.449790549666
"1148","S1PR1",-1.2971322296526,4.37662081129148,-25.8216951101177,2.58414657609737e-142,5.94751273514103e-141,313.806664387087
"7518","MYRIP",-1.811401847456,1.2145919347546,-25.7693235522927,9.17684145219285e-142,2.08324048747807e-140,312.912885653792
"5068","SELENBP1",-1.94487811539957,5.67179403799034,-25.7617764700145,1.10135116939531e-141,2.49639598396271e-140,312.296409476688
"4872","SLC4A4",-2.39825446062116,3.1755230194039,-25.7429171067466,1.73712617302562e-141,3.92559026411832e-140,311.952765088518
"5265","KLF4",-1.54229327713951,4.95997621094006,-25.733011454687,2.20662380716413e-141,4.97155002336979e-140,311.622414185436
"4703","RECK",-1.0291406736998,3.19297064038755,-25.7202849811547,3.00027273492433e-141,6.74948573149895e-140,311.514714243066
"4013","TAL1",-1.19003572392792,1.07768892287291,-25.6676873127946,1.06664066674116e-140,2.37101699471735e-139,310.511582987131
"13942","MSRB3",-1.36822711534198,4.3430806592475,-25.6656659171184,1.11987277019259e-140,2.48196987290091e-139,310.042232359098
"1665","CXCL2",-1.78916754442031,1.90255198420833,-25.6497028435394,1.6449197887886e-140,3.62949853101437e-139,309.946106595704
"8639","CES1P1",-2.38301175058003,-2.42038362801331,-25.5554213733427,1.58670001915172e-139,3.44014960674054e-138,307.781687388588
"2428","MME",-2.10906309119832,3.33245911713669,-25.5151509689427,4.16846314213511e-139,8.97269188580449e-138,306.479298266512
"10388","PRDM16",-1.76350470948964,0.949270831817194,-25.4802396541895,9.61980433323858e-139,2.0413088344007e-137,305.979591945336
"779","COL4A3",-2.11466966479984,0.308475340119194,-25.4768879283506,1.04234660153679e-138,2.20871177889382e-137,305.931731134962
"14002","ST6GALNAC3",-1.32778902363126,1.24926533469958,-25.4767081231535,1.04684255849319e-138,2.21510108558106e-137,305.907956966251
"2727","NR4A2",-1.32418130206796,3.50966540115903,-25.4863927699918,8.30205306806543e-139,1.76921244869315e-137,305.833434787377
"13283","MFSD4",-1.56942506461299,2.41990918591528,-25.467679330136,1.2993552676619e-138,2.73779645129889e-137,305.502195030576
"2873","ZIM2",-1.82830774807729,2.13656077983793,-25.4515554558985,1.91095058999514e-138,4.00389647427553e-137,305.139925822116
"4729","SORBS2",-1.78174850203521,4.66620952702344,-25.4599330165721,1.56394338706082e-138,3.28603835258846e-137,305.07622093562
"994","DCN",-2.42486857168884,7.03804599606344,-25.4520209966636,1.8897917445925e-138,3.96511704054753e-137,304.863580455452
"1760","HGF",-1.51539879556091,0.64588085075054,-25.4307796240933,3.1402673454448e-138,6.5612289787506e-137,304.857951795511
"137","ALDH2",-1.41635694039258,7.28664318974824,-25.4359462946568,2.77546039699718e-138,5.80711713833257e-137,304.476432501585
"12058","DIXDC1",-1.18233356967868,4.27928297489919,-25.3945681678456,7.4573619383183e-138,1.55595724682346e-136,303.569002408188
"2912","PGR",-1.92934158639999,1.11194647412543,-25.3183562299643,4.5877216191073e-137,9.47960157760294e-136,302.091861285215
"10869","ACSS3",-1.74353378222793,2.28949892237574,-25.3083932940832,5.81552207611565e-137,1.19670165417731e-135,301.720582846885
"4877","STX11",-1.134433696606,2.32157190857341,-25.261293706126,1.78237731196168e-136,3.59842976881871e-135,300.672734631799
"6583","ADAMTS8",-1.74879085613568,0.0832856732917592,-25.2302914326636,3.721656325564e-136,7.47328572220636e-135,300.107354497085
"2841","PDE1A",-1.5812734586194,1.67360493916604,-25.2321079158628,3.56460783271047e-136,7.1675447819017e-135,300.007560198676
"2463","MRC1",-1.47332420110401,3.24245794853901,-25.2189644336693,4.8693343524956e-136,9.76477773637187e-135,299.489718062338
"10643","NBEAL1",-1.16834839087122,2.2930183256404,-25.2092747908689,6.1276267936692e-136,1.22388914330162e-134,299.436695888159
"14076","OLFML1",-1.20354037958487,2.61849323722743,-25.1383628038958,3.28703999404379e-135,6.51312825309868e-134,297.704479153969
"28","ACAT1",-1.10873649917411,5.82308261631443,-25.1280995677056,4.19024780954218e-135,8.28085960776102e-134,297.173591344246
"3071","PPARG",-1.49845872957469,3.11586422815361,-25.1093358037055,6.52985010581976e-135,1.28704291940795e-133,296.910962826421
"14933","CCDC152",-1.18612903977559,1.73946303807424,-25.0915916260277,9.93074226024436e-135,1.94710228326678e-133,296.747723826367
"3995","TACC1",-1.10030702468428,6.57318117241682,-25.0890548763458,1.05439385435145e-134,2.06462461532693e-133,296.244743435428
"10476","HIF3A",-1.83421007256135,1.00796924981162,-25.0678556305181,1.73927268852537e-134,3.38795825785671e-133,296.191480437281
"10121","KIAA1456",-1.60423880659695,1.39495428954541,-25.0681026447008,1.72916272234509e-134,3.37265636587778e-133,296.178126841567
"3623","SRL",-1.58870267941065,0.0487164899412572,-25.0390008782724,3.43533207764742e-134,6.63129908149746e-133,295.603764181841
"13296","CLDN19",-2.25062981137197,-3.00811221788791,-25.0413263193425,3.25204781865437e-134,6.28561180453092e-133,295.56677064813
"5188","MYOM2",-1.47345445847256,0.773862491138218,-25.0221822266631,5.10656428584287e-134,9.84461362322286e-133,295.180744854263
"7261","HAAO",-1.44358405584683,2.43472421550271,-25.0106529209851,6.7001903752676e-134,1.28671178451866e-132,294.715169120127
"10031","RNF150",-1.60726662707873,0.920958571480333,-24.9672192014174,1.86224476102042e-133,3.56255519499558e-132,293.851681569083
"14254","TUSC5",-2.18838124103481,-3.27265671531497,-24.9506197976841,2.75122166854584e-133,5.23642190349183e-132,293.415021213321
"2319","MAOA",-2.0359550976396,5.63275814708246,-24.9489807905279,2.85927125935125e-133,5.43515858194341e-132,292.954722144272
"80","ADH4",-2.63797538243903,-3.36445429845619,-24.9204018325904,5.59516858618312e-133,1.05954078543417e-131,292.714380121756
"11035","LONRF3",-1.40915587372748,0.688432333223747,-24.8988474266398,9.2792645666461e-133,1.74833498636052e-131,292.298358817946
"14181","FAM150B",-2.03821509777266,-1.17563936590812,-24.8964270631911,9.82140187870755e-133,1.84815310824484e-131,292.261843204581
"924","CTSG",-2.07996816604184,-1.63228091403524,-24.8838616885284,1.31874926345869e-132,2.47224172698521e-131,291.951168881116
"3156","PRKG1",-1.53360430994149,0.6266571127094,-24.8483219775828,3.0328874453237e-132,5.65031085704142e-131,291.104890187045
"2886","CFP",-1.248056102335,0.744530712145918,-24.7866793613199,1.28270529147515e-131,2.36030395577715e-130,289.690997181262
"13577","BMPER",-1.76600245587121,-0.294952472296087,-24.7445464540302,3.43081823288044e-131,6.27445486111142e-130,288.725928431326
"5304","ADIPOQ",-2.77593047719196,-3.26641622718612,-24.6408380512512,3.84045001515334e-130,6.88061463792742e-129,286.242955718615
"13371","CNTN4",-1.53426123647607,1.45302170245676,-24.6165466831148,6.75340108979516e-130,1.2013184340468e-128,285.630258566466
"1971","CYR61",-1.59139006425872,6.62806522975763,-24.6278274413746,5.19645719715739e-130,9.27673027082036e-129,285.459970073765
"2111","KCNJ1",-1.95887842808097,-2.83710577011581,-24.6010384466367,9.68088692722393e-130,1.71189206183534e-128,285.30770134967
"1625","GPER1",-1.31812203090258,2.18824789280906,-24.6002086960522,9.86916272250822e-130,1.74312484449496e-128,285.178964551732
"13136","MUC15",-2.62828085562383,-0.413558203389805,-24.5615646044488,2.41878245472683e-129,4.24706402848748e-128,284.43141638035
"2700","NPR3",-1.87696562639839,0.359427554430619,-24.5513264786452,3.06654638994936e-129,5.36555953142017e-128,284.203733526881
"10984","C1orf115",-1.44355241353532,4.89255992260967,-24.5418552327457,3.81899822280289e-129,6.6665359875299e-128,283.496801333517
"4152","TLR3",-1.23139505380336,2.66945282642878,-24.5247126414812,5.68010320316727e-129,9.86926177925463e-128,283.363766032371
"9579","MBNL3",-1.28626274310774,1.26497918092351,-24.510328914555,7.92381927550878e-129,1.37199463381495e-127,283.23263361815
"11507","SH3BGRL2",-1.48985624004196,5.05002947947376,-24.4890157935804,1.29725795365342e-128,2.24358138574049e-127,282.268964924754
"10211","GBA3",-2.73082212508864,-2.00791615647088,-24.45867841967,2.61507457217017e-128,4.49672593099606e-127,282.095810026567
"13503","SLC16A11",-1.62021093116636,-0.102802787860267,-24.4513247448775,3.0990847891553e-128,5.31677849148662e-127,281.939052175696
"6005","RAMP3",-1.15804873254993,3.73706091071769,-24.4478625402311,3.35698067910341e-128,5.75262668492406e-127,281.437941841523
"10255","JAM2",-1.28690211619853,2.32138652735801,-24.4300149943971,5.06800044765816e-128,8.63522627528088e-127,281.218376472697
"6239","SORBS1",-1.73536076074508,5.04726175721609,-24.4354977762095,4.46575012446351e-128,7.62644085182353e-127,281.030481157651
"1427","FMO4",-1.03213418852217,2.14752307837153,-24.3406209012386,3.97290040505304e-127,6.72336991624361e-126,279.240684794083
"5524","WSCD2",-2.02883178956192,-0.623944210986918,-24.324356365474,5.77433343102824e-127,9.73889832335766e-126,279.021404320052
"5990","GLYAT",-2.96157280016097,-3.11997084361018,-24.2827944592345,1.49983499152533e-126,2.50979099253009e-125,278.017710723177
"2486","MT1L",-1.4007753250042,0.546588327240095,-24.2768116941965,1.72053878594473e-126,2.87589499862941e-125,277.917350270222
"6504","FERMT2",-1.14124889311566,5.43466526777368,-24.2989960372705,1.03400392754063e-126,1.7400111086623e-125,277.89293099148
"12596","NOSTRIN",-1.32311527912439,2.65556184856372,-24.2660838923218,2.20059135542035e-126,3.67420163806791e-125,277.400764924144
"1180","EGR2",-1.37140746870774,3.28984534019474,-24.2108674705172,7.79773349055339e-126,1.27910189713464e-124,276.040187065177
"740","CLCNKB",-2.25847345511303,-1.83283046831002,-24.1127873722381,7.3313023462461e-125,1.17426427301758e-123,274.192115389933
"1371","FGF2",-1.37605850556538,2.80961301151451,-24.0877297243461,1.29795098218793e-124,2.0700796048541e-123,273.300499954557
"2525","GADD45B",-1.11929284922825,5.50523951230609,-24.0338495991347,4.42498609269502e-124,6.96818862597027e-123,271.843397635431
"66","ADCY5",-1.787456702926,1.49053823565103,-24.0051275946852,8.50008242258864e-124,1.33292697108937e-122,271.584921874966
"14020","NEGR1",-1.66281309644671,1.6250061136264,-23.993801882946,1.09934807804295e-123,1.72031874974085e-122,271.310256712771
"2333","MATN2",-1.49040298338501,5.24731197576892,-23.9932049793468,1.11434978407807e-123,1.74197207625998e-122,270.922285989714
"3796","SLIT3",-1.65955849105532,4.18111132592504,-23.9732523965628,1.75269961574152e-123,2.73129023453054e-122,270.519021192963
"146","ALDOB",-3.05093653980937,-0.654638415891533,-23.9301408695142,4.65791354826511e-123,7.22097271316539e-122,270.041235866127
"13575","GIMAP7",-1.05934469673662,3.05067144828897,-23.9313042963687,4.53675162741911e-123,7.04043613549688e-122,269.75621480028
"7886","RBMS3",-1.32232471521208,0.394592185811175,-23.8660530098379,1.98591183911745e-122,3.0502300937574e-121,268.595336998113
"1274","ESRRG",-1.83989788716072,0.795904974443648,-23.8676272820026,1.91649680595303e-122,2.94663846012922e-121,268.558375714016
"806","KLF6",-1.05458340650871,7.20115856703383,-23.8554542430188,2.5232826976268e-122,3.86765462669025e-121,267.793666651579
"3252","PTGER4",-1.13830695824199,3.12571928764155,-23.8362602916621,3.89235345497629e-122,5.91163529811628e-121,267.588844924515
"764","CNGA1",-1.67666485210734,-0.260323956896063,-23.8137563892484,6.46770234277112e-122,9.7734168735208e-121,267.438768754072
"4688","SRPX",-1.45252610493715,2.95222620021451,-23.8082062222052,7.33015435484552e-122,1.10543456802912e-120,266.952679137395
"6140","CLEC10A",-1.49608909004765,0.974420930335822,-23.7497037236217,2.73812009152226e-121,4.0962276569173e-120,265.926221473443
"14618","MBNL1-AS1",-1.08654903393889,1.65905386175824,-23.6946812974972,9.43201509377591e-121,1.38744292824865e-119,264.641548077927
"9331","GIMAP5",-1.01536215442695,3.85130840410212,-23.7029390961651,7.83536054781843e-121,1.15712728327111e-119,264.504461162154
"1022","DEFB1",-2.3214062047159,1.12742582605203,-23.6601927605356,2.0451803768737e-120,2.99959788608143e-119,263.821153545585
"5221","MAGI1",-1.06567159018085,4.48076551816362,-23.6693037859762,1.66716031885172e-120,2.44756804416308e-119,263.684962418151
"2982","PLCL1",-1.29389226339881,2.35018083774726,-23.6373436075679,3.41335159726423e-120,4.96728987306156e-119,263.216691307371
"6346","RAI2",-1.33754226766813,3.49260517938768,-23.5668006292465,1.65482037866386e-119,2.37582657051932e-118,261.477142778472
"6626","LDB3",-1.52835259734484,0.569981628493229,-23.5433263521742,2.79563671109525e-119,3.99452962731471e-118,261.340624883323
"402","BMP6",-1.06287233570456,2.00641753340453,-23.5276854932711,3.96373439158174e-119,5.64200442417343e-118,260.865682700847
"11480","SOX7",-1.13034029294137,2.8084252193068,-23.5315398819465,3.63704019268742e-119,5.18685617565336e-118,260.819944769343
"12806","GGT6",-2.28775325901649,1.49751077468184,-23.4900377081173,9.17693435274034e-119,1.29638279430591e-117,259.958207347425
"11017","MMRN2",-1.04652260395842,4.71820043016258,-23.4937680535386,8.44490901923402e-119,1.19523026421704e-117,259.748026075592
"256","ARHGAP6",-1.46693415782521,2.24535993596116,-23.4755450576512,1.2673906224809e-118,1.78532614993543e-117,259.609169948412
"14235","MICU3",-1.34129942179536,1.19238484669527,-23.4237078381205,4.01598621480977e-118,5.59396217630858e-117,258.644912843428
"7153","SYNM",-1.66961151280201,4.90159662235276,-23.424092278849,3.98181566265886e-118,5.55153423237433e-117,258.168524890737
"530","CASR",-2.06289101437143,-3.28543836029638,-23.3918512890036,8.1492870221283e-118,1.1288271652874e-116,257.951804534527
"5888","FRY",-1.2097730651151,4.32642669988438,-23.3926844050434,7.9999467996613e-118,1.10916778612542e-116,257.527295901952
"3183","PROX1",-1.89622859777629,-0.367073063264087,-23.2894856108173,7.8730108660627e-117,1.06975697144685e-115,255.765715162201
"234","AR",-1.94423375114033,0.555508611947039,-23.284861984567,8.72049441559346e-117,1.18383481358692e-115,255.596653381511
"4306","COL14A1",-1.75506853812892,4.88516968531254,-23.2680477933626,1.26456147542739e-116,1.71202168980939e-115,254.715813785036
"13277","TMEM56",-1.34011246719718,3.49865720569021,-23.2101006929239,4.54333882653727e-116,6.08490141853157e-115,253.582937414301
"3142","PRKAR2B",-1.37071033043827,3.33836301979333,-23.1576898793168,1.44105012218258e-115,1.91968920996006e-114,252.44288045638
"1047","DLG2",-1.6344770775976,0.821569590586309,-23.131781966649,2.54748601885302e-115,3.36367085984476e-114,252.221411384857
"9999","NDRG2",-1.47974367183251,6.29294994984506,-23.1511239158266,1.66498574037087e-115,2.21406103786207e-114,252.121514585958
"1181","EGR3",-1.35796843329987,3.01232715121541,-23.127550059547,2.79579294230342e-115,3.68502752571446e-114,251.827374103717
"7181","TENC1",-1.03402520146665,6.08567551489315,-23.129522199024,2.67720681084815e-115,3.53183544006069e-114,251.650744396582
"361","BCHE",-1.97776681898967,0.866098598050082,-23.0576926415318,1.29519148946757e-114,1.69519376049299e-113,250.58469142297
"1198","ELANE",-1.30529654360579,-3.83074734740746,-23.0180350213831,3.08688071756942e-114,4.00865759851029e-113,249.669060483312
"3428","RGS2",-1.24347078207165,4.76988469952558,-23.0320306387091,2.27233844452114e-114,2.95858861009888e-113,249.55599326916
"11620","SYDE2",-1.20482181831817,1.43155982011325,-22.9936596990551,5.26098235227959e-114,6.82012963519088e-113,249.173441330129
"10385","DMRTA1",-1.71865648877342,0.0983653362971807,-22.989330899106,5.78314667980805e-114,7.47760365859364e-113,249.172463090906
"6403","ALDH1L1",-2.14900930768327,2.37092334648172,-22.9638243247333,1.00967484823998e-113,1.2987734935228e-112,248.269181169669
"890","CSRP1",-1.00774483558856,7.98764604479904,-22.9640930488525,1.00376724705029e-113,1.29228554353462e-112,248.03439839793
"14562","IYD",-2.6122576849024,-0.217928416259797,-22.8976916885617,4.27126737076827e-113,5.39224977778003e-112,247.147668305289
